0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;3,22E-02;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;2,45E-02;-0.500000000000000;-0.866025403784438;-1;-0.866025403784438;-0.500000000000000;1,41E-01;0.500000000000001;0.866025403784439;1;0.866025403784438;0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000;0;0.500000000000000;0.866025403784439;1;0.866025403784439;0.500000000000000;-3,22E-02;-0.500000000000000;-0.866025403784439;-1;-0.866025403784439;-0.500000000000000;-2,45E-02;0.500000000000000;0.866025403784438;1;0.866025403784438;0.500000000000000;-1,41E-01;-0.500000000000001;-0.866025403784439;-1;-0.866025403784438;-0.500000000000000
